Date,yyyy-mm-dd,FCH4 Value,AVG FCH4,Standardized FCH4 AVG
12/28/2009,,10.674,,
12/28/2009,,9.861,,
12/28/2009,,8.955,,
12/28/2009,,1.722,,
12/28/2009,,31.605,,
12/28/2009,,22.184,,
12/28/2009,,43.721,,
12/29/2009,,4.987,,
12/29/2009,,13.068,,
12/29/2009,,2.741,,
12/29/2009,,-1.829,,
1/20/2010,,11.71,,
1/20/2010,,16.583,,
1/20/2010,,7.261,,
1/20/2010,,13.98,,
1/21/2010,,24.572,,
1/22/2010,,7.898,,
1/22/2010,,15.498,,
1/22/2010,,5.412,,
1/22/2010,,15.056,,
1/22/2010,,8.447,,
1/25/2010,,16.184,,
1/25/2010,,184.336,,
1/25/2010,,21.783,,
1/25/2010,,16.974,,
1/25/2010,,11.126,,
1/25/2010,,9.742,,
1/25/2010,,11.672,,
1/25/2010,,3.622,,
1/25/2010,,9.049,,
1/25/2010,,7.946,,
1/25/2010,,7.083,,
1/25/2010,,3.096,,
1/25/2010,,19.237,,
1/26/2010,,9.012,,
1/26/2010,,8.207,,
1/26/2010,,5.91,,
1/26/2010,,10.105,,
1/26/2010,,10.069,,
1/26/2010,,6.949,,
1/26/2010,,7.191,,
1/26/2010,,2.282,,
1/26/2010,,2.253,,
1/26/2010,,5.763,,
1/26/2010,,7.604,,
1/26/2010,,8.485,,
1/26/2010,,5.168,,
1/26/2010,,8.69,,
1/26/2010,,11.432,,
1/26/2010,,7.294,,
1/26/2010,,7.932,,
1/26/2010,,11.61,,
1/26/2010,,9.041,,
1/26/2010,,9.39,,
1/26/2010,,8.899,,
1/26/2010,,10.234,,
1/26/2010,,11.16,,
1/26/2010,,11.118,,
1/26/2010,,15.406,,
1/26/2010,,14.569,,
1/26/2010,,6.848,,
1/26/2010,,8.871,,
1/26/2010,,9.933,,
1/26/2010,,9.839,,
1/26/2010,,11.977,,
1/26/2010,,12.732,,
1/26/2010,,11.242,,
1/26/2010,,11.343,,
1/26/2010,,8.319,,
1/26/2010,,6.645,,
1/26/2010,,8.247,,
1/27/2010,,12.403,,
1/27/2010,,7.618,,
1/27/2010,,6.557,,
1/27/2010,,10.511,,
1/27/2010,,5.401,,
1/27/2010,,6.827,,
1/27/2010,,9.17,,
1/27/2010,,7.807,,
1/27/2010,,11.849,,
1/27/2010,,10.408,,
1/27/2010,,10.308,,
1/27/2010,,7.955,,
1/27/2010,,8.626,,
1/27/2010,,6.422,,
1/27/2010,,5.319,,
1/27/2010,,9.598,,
1/27/2010,,6.529,,
1/27/2010,,5.414,,
1/27/2010,,4.728,,
1/27/2010,,8.622,,
1/27/2010,,3.162,,
1/27/2010,,-4.822,,
1/27/2010,,12.489,,
1/27/2010,,15.926,,
1/27/2010,,12.122,,
1/27/2010,,9.797,,
1/27/2010,,6.62,,
1/27/2010,,6.789,,
1/27/2010,,9.069,,
1/27/2010,,12.224,,
1/27/2010,,-4.127,,
1/27/2010,,8.276,,
1/28/2010,,7.473,,
1/28/2010,,4.286,,
1/28/2010,,5.815,,
1/28/2010,,6.714,,
1/28/2010,,2.184,,
1/28/2010,,2.841,,
1/28/2010,,4.91,,
1/28/2010,,7.48,,
1/28/2010,,6.946,,
1/28/2010,,10.612,,
1/28/2010,,9.775,,
1/28/2010,,7.751,,
1/28/2010,,9.771,,
1/28/2010,,8.108,,
1/28/2010,,6.594,,
1/28/2010,,11.182,,
1/28/2010,,3.941,,
1/28/2010,,7.602,,
1/28/2010,,1.865,,
1/28/2010,,10.037,,
1/28/2010,,0.93,,
1/28/2010,,5.834,,
1/28/2010,,6.055,,
1/28/2010,,1.269,,
1/28/2010,,4.254,,
1/29/2010,,-0.869,,
1/29/2010,,104.203,,
1/29/2010,,48.227,,
1/30/2010,,0.185,,
1/30/2010,,1.034,,
1/30/2010,,7.828,,
1/30/2010,,2.432,,
1/30/2010,,6.304,,
1/30/2010,,6.717,,
1/30/2010,,5.087,,
1/30/2010,,6.593,,
1/30/2010,,7.98,,
1/30/2010,,5.202,,
1/30/2010,,9.531,,
1/30/2010,,14.987,,
1/30/2010,,5.598,,
1/30/2010,,6.219,,
1/30/2010,,9.783,,
1/30/2010,,9.525,,
1/30/2010,,4.032,,
1/30/2010,,6.612,,
1/30/2010,,9.704,,
1/31/2010,,4.962,,
1/31/2010,,9.056,,
1/31/2010,,7.644,,
1/31/2010,,3.702,,
1/31/2010,,7.134,,
1/31/2010,,8.518,,
1/31/2010,,6.274,,
1/31/2010,,6.377,,
1/31/2010,,5.627,,
1/31/2010,,7.601,,
1/31/2010,,6.027,,
1/31/2010,,7.409,,
1/31/2010,,5.642,,
1/31/2010,,4.976,,
1/31/2010,,5.697,,
1/31/2010,,1.228,,
1/31/2010,,11.282,,
1/31/2010,,11.859,,
1/31/2010,,11.6,,
1/31/2010,,11.698,,
1/31/2010,,10.363,,
1/31/2010,,6.689,,
1/31/2010,,5.748,,
1/31/2010,,3.029,,
1/31/2010,,7.515,,
1/31/2010,,5.616,,
1/31/2010,,3.837,,
1/31/2010,,-1.267,,
1/31/2010,,5.234,,
1/31/2010,,2.048,,
1/31/2010,,5.521,,
1/31/2010,,14.343,,
1/31/2010,,18.435,,
1/31/2010,,5.725,,
1/31/2010,,22.446,,
1/31/2010,,17.076,,
2/1/2010,,25.417,,
2/1/2010,,8.551,,
2/1/2010,,26.233,,
2/1/2010,,6.698,,
2/1/2010,,6.231,,
2/1/2010,,3.822,,
2/1/2010,,5.24,,
2/1/2010,,2.16,,
2/1/2010,,8.901,,
2/1/2010,,6.1,,
2/1/2010,,1.447,,
2/1/2010,,2.223,,
2/1/2010,,3.187,,
2/1/2010,,1.332,,
2/1/2010,,6.005,,
2/1/2010,,4.766,,
2/1/2010,,12.052,,
2/1/2010,,8.04,,
2/1/2010,,7.071,,
2/1/2010,,5.109,,
2/1/2010,,13.804,,
2/2/2010,,9.437,,
2/2/2010,,1.671,,
2/2/2010,,2.16,,
2/2/2010,,5.892,,
2/2/2010,,5.08,,
2/2/2010,,5.327,,
2/2/2010,,4.71,,
2/2/2010,,7.302,,
2/2/2010,,3.969,,
2/2/2010,,4.229,,
2/2/2010,,5.55,,
2/2/2010,,3.953,,
2/2/2010,,5.298,,
2/2/2010,,4.826,,
2/2/2010,,4.311,,
2/2/2010,,4.553,,
2/2/2010,,6.513,,
2/2/2010,,3.584,,
2/2/2010,,6.091,,
2/2/2010,,2.898,,
2/2/2010,,5.805,,
2/2/2010,,5.62,,
2/2/2010,,5.939,,
2/2/2010,,7.524,,
2/2/2010,,1.086,,
2/2/2010,,3.234,,
2/3/2010,,5.219,,
2/3/2010,,6.999,,
2/3/2010,,-3.418,,
2/3/2010,,8.574,,
2/3/2010,,-1.207,,
2/3/2010,,4.645,,
2/3/2010,,6.019,,
2/3/2010,,3.696,,
2/3/2010,,9.758,,
2/4/2010,,7.147,,
2/4/2010,,6.767,,
2/4/2010,,4.763,,
2/4/2010,,5.829,,
2/4/2010,,6.131,,
2/4/2010,,5.712,,
2/4/2010,,2.994,,
2/4/2010,,7.018,,
2/4/2010,,8.134,,
2/4/2010,,7.194,,
2/4/2010,,6.899,,
2/4/2010,,8.143,,
2/4/2010,,6.55,,
2/4/2010,,6.117,,
2/4/2010,,4.299,,
2/4/2010,,6.063,,
2/4/2010,,4.748,,
2/4/2010,,5.529,,
2/4/2010,,6.305,,
2/4/2010,,4.751,,
2/4/2010,,6.35,,
2/4/2010,,4.397,,
2/4/2010,,3.793,,
2/4/2010,,5.391,,
2/5/2010,,6.96,,
2/5/2010,,7.741,,
2/5/2010,,7.585,,
2/5/2010,,7.965,,
2/5/2010,,5.917,,
2/5/2010,,8.679,,
2/5/2010,,10.214,,
2/5/2010,,5.543,,
2/5/2010,,8.347,,
2/5/2010,,8.137,,
2/5/2010,,7.32,,
2/5/2010,,3.991,,
2/5/2010,,6.885,,
2/5/2010,,7.067,,
2/5/2010,,6.238,,
2/5/2010,,8.24,,
2/5/2010,,6.648,,
2/5/2010,,6.315,,
2/5/2010,,10.066,,
2/5/2010,,9.541,,
2/5/2010,,6.939,,
2/5/2010,,14.502,,
2/5/2010,,12.181,,
2/5/2010,,4.945,,
2/5/2010,,7.362,,
2/5/2010,,8.123,,
2/5/2010,,12.38,,
2/5/2010,,6.9,,
2/5/2010,,8.599,,
2/5/2010,,8.538,,
2/5/2010,,5.51,,
2/5/2010,,8.323,,
2/5/2010,,15.997,,
2/5/2010,,10.337,,
2/6/2010,,6.569,,
2/6/2010,,12.231,,
2/6/2010,,11.13,,
2/6/2010,,7.338,,
2/6/2010,,8.472,,
2/6/2010,,8.424,,
2/6/2010,,9.836,,
2/6/2010,,6.554,,
2/6/2010,,2.943,,
2/6/2010,,16.313,,
2/6/2010,,34.485,,
2/6/2010,,14.403,,
2/6/2010,,3.374,,
2/6/2010,,3.207,,
2/6/2010,,18.706,,
2/7/2010,,38.027,,
2/7/2010,,32.733,,
2/7/2010,,20.141,,
2/7/2010,,47.864,,
2/7/2010,,14.023,,
2/7/2010,,46.691,,
2/7/2010,,10.336,,
2/8/2010,,4.808,,
2/8/2010,,9.662,,
2/8/2010,,8.39,,
2/8/2010,,6.912,,
2/8/2010,,2.559,,
2/8/2010,,-8.181,,
2/8/2010,,6.72,,
2/8/2010,,9.627,,
2/8/2010,,6.508,,
2/8/2010,,1.931,,
2/8/2010,,9.406,,
2/8/2010,,6.081,,
2/8/2010,,4.684,,
2/8/2010,,5.001,,
2/8/2010,,7.794,,
2/8/2010,,6.2,,
2/8/2010,,6.462,,
2/8/2010,,6.455,,
2/8/2010,,3.988,,
2/8/2010,,6.552,,
2/8/2010,,6.486,,
2/8/2010,,5.226,,
2/8/2010,,6.976,,
2/8/2010,,4.959,,
2/8/2010,,7.297,,
2/8/2010,,7.885,,
2/8/2010,,4.808,,
2/9/2010,,7.513,,
2/9/2010,,6.947,,
2/9/2010,,7.406,,
2/9/2010,,5.975,,
2/9/2010,,6.541,,
2/9/2010,,4.758,,
2/9/2010,,4.479,,
2/9/2010,,7.796,,
2/9/2010,,4.975,,
2/9/2010,,5.794,,
2/9/2010,,7.597,,
2/9/2010,,5.595,,
2/9/2010,,6.805,,
2/9/2010,,5.799,,
2/9/2010,,3.503,,
2/9/2010,,6.263,,
2/9/2010,,9.181,,
2/9/2010,,6.569,,
2/9/2010,,3.813,,
2/9/2010,,3.832,,
2/9/2010,,6.548,,
2/9/2010,,7.454,,
2/9/2010,,4.588,,
2/9/2010,,10.006,,
2/9/2010,,6.978,,
2/9/2010,,3.23,,
2/9/2010,,6.924,,
2/9/2010,,8.374,,
2/9/2010,,4.389,,
2/9/2010,,7.432,,
2/9/2010,,5.721,,
2/9/2010,,5.281,,
2/9/2010,,6.561,,
2/9/2010,,3.948,,
2/9/2010,,1.301,,
2/9/2010,,3.849,,
2/9/2010,,4.72,,
2/9/2010,,5.723,,
2/9/2010,,1.452,,
2/9/2010,,3.616,,
2/9/2010,,4.339,,
2/9/2010,,4.51,,
2/9/2010,,9.349,,
2/10/2010,,20.929,,
2/10/2010,,14.321,,
2/10/2010,,10.645,,
2/10/2010,,10.457,,
2/10/2010,,9.452,,
2/10/2010,,6.71,,
2/10/2010,,17.553,,
2/10/2010,,3.566,,
2/10/2010,,3.528,,
2/10/2010,,5.861,,
2/10/2010,,8.119,,
2/10/2010,,2.627,,
2/10/2010,,5.013,,
2/10/2010,,8.518,,
2/10/2010,,2.208,,
2/10/2010,,2.916,,
2/10/2010,,3.715,,
2/10/2010,,0.95,,
2/10/2010,,1.704,,
2/10/2010,,6.912,,
2/10/2010,,5.389,,
2/10/2010,,4.365,,
2/10/2010,,-0.613,,
2/10/2010,,-18.267,,
2/11/2010,,7.487,,
2/11/2010,,2.932,,
2/11/2010,,5.106,,
2/11/2010,,3.384,,
2/11/2010,,4.632,,
2/11/2010,,11.44,,
2/11/2010,,4.617,,
2/11/2010,,3.361,,
2/11/2010,,10.71,,
2/11/2010,,4.44,,
2/12/2010,,6.249,,
2/12/2010,,4.769,,
2/12/2010,,3.53,,
2/12/2010,,3.711,,
2/12/2010,,4.892,,
2/12/2010,,3.915,,
2/12/2010,,1.958,,
2/12/2010,,19.602,,
2/12/2010,,-6.366,,
2/12/2010,,2.21,,
2/12/2010,,6.671,,
2/13/2010,,3.335,,
2/13/2010,,6.15,,
2/13/2010,,-4.303,,
2/13/2010,,9.949,,
2/13/2010,,-1.32,,
2/13/2010,,7.078,,
2/13/2010,,3.662,,
2/13/2010,,0.789,,
2/13/2010,,-2.244,,
2/13/2010,,3.82,,
2/13/2010,,5.834,,
2/13/2010,,3.665,,
2/13/2010,,6.104,,
2/13/2010,,6.916,,
2/13/2010,,3.828,,
2/13/2010,,4.363,,
2/13/2010,,4.544,,
2/13/2010,,5.673,,
2/13/2010,,3.812,,
2/13/2010,,3.102,,
2/13/2010,,5.083,,
2/13/2010,,3.838,,
2/13/2010,,3.699,,
2/13/2010,,5.474,,
2/13/2010,,6.762,,
2/13/2010,,2.497,,
2/13/2010,,3.421,,
2/13/2010,,6.74,,
2/13/2010,,5.822,,
2/13/2010,,1.931,,
2/13/2010,,4.277,,
2/13/2010,,0.919,,
2/13/2010,,4.273,,
2/13/2010,,4.156,,
2/14/2010,,3.456,,
2/14/2010,,4.658,,
2/14/2010,,7.082,,
2/14/2010,,3.898,,
2/14/2010,,5.258,,
2/14/2010,,-3.532,,
2/14/2010,,7.8,,
2/14/2010,,8.274,,
2/14/2010,,9.862,,
2/14/2010,,8.013,,
2/14/2010,,3.782,,
2/14/2010,,4.077,,
2/14/2010,,11.706,,
2/14/2010,,9.474,,
2/14/2010,,9.678,,
2/14/2010,,10.61,,
2/14/2010,,14.006,,
2/14/2010,,20.272,,
2/14/2010,,14.936,,
2/14/2010,,-11.51,,
2/14/2010,,2.005,,
2/14/2010,,-8.548,,
2/14/2010,,0.614,,
2/14/2010,,2.003,,
2/14/2010,,2.721,,
2/14/2010,,12.624,,
2/14/2010,,13.214,,
2/14/2010,,-5.41,,
2/14/2010,,3.184,,
2/14/2010,,1.664,,
2/14/2010,,3.32,,
2/14/2010,,2.586,,
2/14/2010,,10.791,,
2/14/2010,,13.023,,
2/14/2010,,0.866,,
2/14/2010,,3.361,,
2/14/2010,,7.229,,
2/14/2010,,8.282,,
2/14/2010,,5.969,,
2/14/2010,,6.12,,
2/14/2010,,9.083,,
2/14/2010,,1.438,,
2/14/2010,,18.358,,
2/15/2010,,2.287,,
2/15/2010,,3.972,,
2/15/2010,,5.092,,
2/15/2010,,-16.207,,
2/15/2010,,-3.773,,
2/15/2010,,2.9,,
2/15/2010,,6.427,,
2/15/2010,,8.898,,
2/15/2010,,8.804,,
2/15/2010,,4.126,,
2/15/2010,,5.055,,
2/15/2010,,4.242,,
2/15/2010,,5.005,,
2/15/2010,,6.674,,
2/15/2010,,11.218,,
2/15/2010,,13.015,,
2/15/2010,,0.824,,
2/15/2010,,5.046,,
2/15/2010,,8.206,,
2/15/2010,,20.341,,
2/15/2010,,4.517,,
2/15/2010,,15.332,,
2/15/2010,,13.585,,
2/15/2010,,4.134,,
2/15/2010,,-5.69,,
2/15/2010,,6.319,,
2/15/2010,,10.408,,
2/15/2010,,9.618,,
2/15/2010,,4.093,,
2/15/2010,,3.112,,
2/15/2010,,4.384,,
2/15/2010,,5.121,,
2/15/2010,,4.041,,
2/15/2010,,6.918,,
2/15/2010,,4.959,,
2/15/2010,,5.147,,
2/15/2010,,9.353,,
2/15/2010,,10.245,,
2/15/2010,,6.598,,
2/15/2010,,3.436,,
2/15/2010,,10.988,,
2/15/2010,,13.351,,
2/15/2010,,5.729,,
2/15/2010,,7.513,,
2/16/2010,,3.52,,
2/16/2010,,6.028,,
2/16/2010,,6.876,,
2/16/2010,,8.385,,
2/16/2010,,6.767,,
2/16/2010,,6.619,,
2/16/2010,,7.884,,
2/16/2010,,7.04,,
2/16/2010,,6.051,,
2/16/2010,,7.132,,
2/16/2010,,8.698,,
2/16/2010,,8.035,,
2/16/2010,,2.836,,
2/16/2010,,6.959,,
2/16/2010,,5.36,,
2/16/2010,,6.23,,
2/16/2010,,7.185,,
2/16/2010,,6.071,,
2/16/2010,,8.588,,
2/16/2010,,7.502,,
2/16/2010,,8.608,,
2/16/2010,,12.373,,
2/16/2010,,9.502,,
2/16/2010,,9.89,,
2/16/2010,,7.374,,
2/16/2010,,8.998,,
2/16/2010,,8.547,,
2/16/2010,,11.929,,
2/16/2010,,5.141,,
2/16/2010,,6.567,,
2/16/2010,,3.119,,
2/16/2010,,5.326,,
2/16/2010,,7.345,,
2/16/2010,,3.105,,
2/16/2010,,3.969,,
2/16/2010,,5.915,,
2/16/2010,,6.851,,
2/16/2010,,6.775,,
2/16/2010,,6.277,,
2/16/2010,,6.33,,
2/16/2010,,5.988,,
2/16/2010,,7.613,,
2/16/2010,,6.297,,
2/16/2010,,6.963,,
2/16/2010,,6.137,,
2/17/2010,,7.187,,
2/17/2010,,4.09,,
2/17/2010,,6.343,,
2/17/2010,,5.013,,
2/17/2010,,6.962,,
2/17/2010,,9.418,,
2/17/2010,,5.599,,
2/17/2010,,4.641,,
2/17/2010,,7.021,,
2/17/2010,,5.826,,
2/17/2010,,3.223,,
2/17/2010,,4.059,,
2/17/2010,,6.568,,
2/17/2010,,2.939,,
2/17/2010,,2.438,,
2/17/2010,,6.496,,
2/17/2010,,3.976,,
2/17/2010,,3.407,,
2/17/2010,,5.936,,
2/17/2010,,6.009,,
2/17/2010,,4.239,,
2/17/2010,,5.96,,
2/17/2010,,8.108,,
2/17/2010,,6.72,,
2/17/2010,,7.777,,
2/17/2010,,8.181,,
2/17/2010,,7.006,,
2/17/2010,,6.123,,
2/17/2010,,7.828,,
2/17/2010,,8.325,,
2/17/2010,,6.893,,
2/17/2010,,7.931,,
2/17/2010,,5.78,,
2/17/2010,,3.896,,
2/17/2010,,2.992,,
2/17/2010,,6.832,,
2/17/2010,,38.413,,
2/17/2010,,13.516,,
2/17/2010,,14.332,,
2/17/2010,,14.466,,
2/17/2010,,6.635,,
2/17/2010,,7.337,,
2/17/2010,,9.675,,
2/18/2010,,11.956,,
2/18/2010,,5.263,,
2/18/2010,,32.247,,
2/18/2010,,5.127,,
2/18/2010,,6.833,,
2/18/2010,,9.533,,
2/18/2010,,6.507,,
2/18/2010,,9.304,,
2/18/2010,,8.897,,
2/18/2010,,6.638,,
2/18/2010,,7.977,,
2/18/2010,,8.681,,
2/18/2010,,5.999,,
2/18/2010,,3.344,,
2/18/2010,,3.564,,
2/18/2010,,2.891,,
2/18/2010,,4.471,,
2/18/2010,,4.518,,
2/18/2010,,2.757,,
2/18/2010,,6.209,,
2/18/2010,,8.91,,
2/18/2010,,47.435,,
2/18/2010,,31.043,,
2/18/2010,,97.843,,
2/18/2010,,159.07,,
2/18/2010,,35.305,,
2/18/2010,,91.963,,
2/19/2010,,54.292,,
2/19/2010,,33.668,,
2/19/2010,,26.299,,
2/19/2010,,5.853,,
2/19/2010,,16.295,,
2/19/2010,,0.705,,
2/19/2010,,1.222,,
2/19/2010,,1.419,,
2/19/2010,,0.58,,
2/19/2010,,-10,,
2/19/2010,,7.954,,
2/20/2010,,5.674,,
2/20/2010,,3.369,,
2/20/2010,,3.746,,
2/20/2010,,4.137,,
2/20/2010,,1.166,,
2/20/2010,,5.209,,
2/20/2010,,7.831,,
2/20/2010,,5.161,,
2/20/2010,,4.454,,
2/20/2010,,5.153,,
2/20/2010,,3.716,,
2/20/2010,,4.783,,
2/20/2010,,5.589,,
2/20/2010,,5.628,,
2/20/2010,,5.753,,
2/20/2010,,4.158,,
2/20/2010,,9.13,,
2/20/2010,,51.414,,
2/20/2010,,36.1,,
2/20/2010,,35.621,,
2/20/2010,,7.383,,
2/20/2010,,6.875,,
2/20/2010,,7.443,,
2/20/2010,,10.221,,
2/20/2010,,10.371,,
2/20/2010,,2.988,,
2/20/2010,,6.354,,
2/21/2010,,6.523,,
2/21/2010,,7.204,,
2/21/2010,,4.953,,
2/21/2010,,14.743,,
2/21/2010,,70.48,,
2/21/2010,,43.782,,
2/21/2010,,24.143,,
2/21/2010,,9.01,,
2/21/2010,,6.737,,
2/21/2010,,1.701,,
2/21/2010,,5.797,,
2/21/2010,,9.477,,
2/21/2010,,5.952,,
2/21/2010,,6.74,,
2/21/2010,,4.358,,
2/21/2010,,5.753,,
2/21/2010,,4.218,,
2/21/2010,,6.557,,
2/21/2010,,3.777,,
2/21/2010,,4.923,,
2/21/2010,,3.882,,
2/21/2010,,5.911,,
2/21/2010,,6.244,,
2/21/2010,,2.54,,
2/21/2010,,2.162,,
2/21/2010,,8.944,,
2/21/2010,,9.322,,
2/21/2010,,13.347,,
2/21/2010,,11.386,,
2/21/2010,,12.493,,
2/21/2010,,8.931,,
2/21/2010,,7.065,,
2/21/2010,,10.024,,
2/22/2010,,7.41,,
2/22/2010,,6.081,,
2/22/2010,,7.303,,
2/22/2010,,8.286,,
2/22/2010,,7.914,,
2/22/2010,,4.243,,
2/22/2010,,7.124,,
2/22/2010,,12.466,,
2/22/2010,,12.787,,
2/22/2010,,9.404,,
2/22/2010,,4.305,,
2/22/2010,,8.305,,
2/23/2010,,7.196,,
2/23/2010,,1.883,,
2/23/2010,,4.448,,
2/23/2010,,4.49,,
2/23/2010,,10.719,,
2/23/2010,,17.708,,
2/23/2010,,6.263,,
2/23/2010,,9.455,,
2/23/2010,,5.261,,
2/23/2010,,3.284,,
2/23/2010,,12.59,,
2/23/2010,,7.062,,
2/23/2010,,12.07,,
2/23/2010,,-1.102,,
2/23/2010,,3.103,,
2/23/2010,,4.619,,
2/23/2010,,4.245,,
2/23/2010,,4.048,,
2/23/2010,,5.751,,
2/23/2010,,5.714,,
2/23/2010,,6.415,,
2/23/2010,,6.399,,
2/23/2010,,7.794,,
2/23/2010,,7.602,,
2/23/2010,,6.049,,
2/23/2010,,6.181,,
2/23/2010,,6.421,,
2/23/2010,,4.951,,
2/24/2010,,5.197,,
2/24/2010,,7.964,,
2/24/2010,,4.364,,
2/24/2010,,2.6,,
2/24/2010,,19.418,,
2/24/2010,,10.72,,
2/24/2010,,6.571,,
2/24/2010,,2.29,,
2/24/2010,,5.916,,
2/24/2010,,5.644,,
2/24/2010,,6.136,,
2/24/2010,,7.304,,
2/24/2010,,7.036,,
2/24/2010,,4.947,,
2/24/2010,,3.844,,
2/24/2010,,6.513,,
2/24/2010,,3.166,,
2/24/2010,,3.698,,
2/24/2010,,3.766,,
2/24/2010,,7.35,,
2/24/2010,,48.22,,
2/24/2010,,10.846,,
2/24/2010,,45.088,,
2/24/2010,,9.919,,
2/25/2010,,4.582,,
2/25/2010,,5.134,,
2/25/2010,,4.75,,
2/25/2010,,1.991,,
2/25/2010,,7.349,,
2/25/2010,,1.202,,
2/25/2010,,3.422,,
2/25/2010,,6.713,,
2/25/2010,,0.684,,
2/26/2010,,2.141,,
2/26/2010,,1.294,,
2/26/2010,,2.484,,
2/26/2010,,3.963,,
2/26/2010,,9.636,,
2/26/2010,,4.138,,
2/26/2010,,6.518,,
2/26/2010,,9.868,,
2/26/2010,,8.014,,
2/26/2010,,9.662,,
2/26/2010,,3.773,,
2/26/2010,,2.216,,
2/26/2010,,2.981,,
2/26/2010,,3.287,,
2/26/2010,,2.833,,
2/26/2010,,2.319,,
2/26/2010,,-8.247,,
2/26/2010,,-8.613,,
2/26/2010,,7.731,,
2/27/2010,,4.637,,
2/27/2010,,28.39,,
2/27/2010,,10.264,,
2/27/2010,,9.087,,
2/27/2010,,1.09,,
2/27/2010,,1.71,,
2/27/2010,,6.855,,
2/27/2010,,5.68,,
2/27/2010,,9.176,,
2/27/2010,,6.707,,
2/27/2010,,4.296,,
2/27/2010,,6.147,,
2/27/2010,,2.916,,
2/27/2010,,4.534,,
2/27/2010,,6.127,,
2/27/2010,,5.914,,
2/27/2010,,3.05,,
2/27/2010,,4.582,,
2/27/2010,,3.602,,
2/27/2010,,4.452,,
2/27/2010,,3.875,,
2/27/2010,,4.205,,
2/27/2010,,2.739,,
2/27/2010,,13.088,,
2/27/2010,,4.119,,
2/27/2010,,1.534,,
2/27/2010,,2.872,,
2/27/2010,,3.24,,
2/27/2010,,3.811,,
2/27/2010,,3.01,,
2/27/2010,,5.339,,
2/27/2010,,5.372,,
2/28/2010,,5.978,,
2/28/2010,,5.984,,
2/28/2010,,3.114,,
2/28/2010,,3.814,,
2/28/2010,,18.819,,
2/28/2010,,9.904,,
2/28/2010,,23.512,,
2/28/2010,,17.822,,
2/28/2010,,3.875,,
2/28/2010,,5.116,,
2/28/2010,,2.925,,
2/28/2010,,4.533,,
2/28/2010,,5.117,,
2/28/2010,,4.859,,
2/28/2010,,7.169,,
2/28/2010,,4.505,,
2/28/2010,,4.724,,
2/28/2010,,2.957,,
2/28/2010,,4.946,,
2/28/2010,,6.413,,
2/28/2010,,7.386,,
2/28/2010,,2.878,,
2/28/2010,,7.429,,
2/28/2010,,3.817,,
2/28/2010,,2.085,,
2/28/2010,,4.784,,
2/28/2010,,11.408,,
2/28/2010,,9.567,,
3/1/2010,,-15.554,,
3/1/2010,,8.341,,
3/1/2010,,8.597,,
3/1/2010,,5.622,,
3/1/2010,,4.502,,
3/1/2010,,9.846,,
3/1/2010,,3.834,,
3/1/2010,,3.567,,
3/1/2010,,2.446,,
3/1/2010,,6.597,,
3/1/2010,,5.747,,
3/2/2010,,1.693,,
3/2/2010,,22.663,,
3/2/2010,,1.06,,
3/2/2010,,6.222,,
3/2/2010,,10.358,,
3/2/2010,,5.246,,
3/2/2010,,4.837,,
3/2/2010,,4.284,,
3/2/2010,,2.616,,
3/2/2010,,6.615,,
3/2/2010,,7.812,,
3/2/2010,,8.821,,
3/2/2010,,6.515,,
3/2/2010,,7.21,,
3/2/2010,,4.964,,
3/2/2010,,14.509,,
3/2/2010,,10.017,,
3/2/2010,,11.047,,
3/2/2010,,8.362,,
3/3/2010,,22.71,,
3/3/2010,,16.677,,
3/3/2010,,13.107,,
3/3/2010,,10.457,,
3/3/2010,,8.29,,
3/3/2010,,8.388,,
3/3/2010,,5.55,,
3/3/2010,,9.495,,
3/3/2010,,8.589,,
3/3/2010,,7.122,,
3/3/2010,,9.423,,
3/3/2010,,8.158,,
3/3/2010,,14.496,,
3/3/2010,,4.47,,
3/3/2010,,7.329,,
3/3/2010,,7.251,,
3/3/2010,,17.313,,
3/3/2010,,31.105,,
3/3/2010,,11.272,,
3/4/2010,,2.857,,
3/4/2010,,21.857,,
3/4/2010,,10.32,,
3/4/2010,,8.22,,
3/4/2010,,-0.553,,
3/4/2010,,11.476,,
3/5/2010,,6.256,,
3/5/2010,,4.934,,
3/6/2010,,5.684,,
3/6/2010,,4.603,,
3/6/2010,,5.653,,
3/6/2010,,4.862,,
3/6/2010,,7.23,,
3/6/2010,,11.232,,
3/6/2010,,8.993,,
3/6/2010,,12.226,,
3/6/2010,,7.416,,
3/7/2010,,5.41,,
3/7/2010,,6.709,,
3/7/2010,,11.423,,
3/7/2010,,9.894,,
3/7/2010,,11.554,,
3/7/2010,,10.388,,
3/8/2010,,42.153,,
3/9/2010,,14.624,,
3/9/2010,,11.311,,
3/9/2010,,6.779,,
3/10/2010,,1.999,,
3/10/2010,,-3.689,,
3/10/2010,,3.37,,
3/10/2010,,5.297,,
3/10/2010,,8.164,,
3/10/2010,,7.949,,
3/10/2010,,6.289,,
3/10/2010,,6.856,,
3/11/2010,,5.066,,
3/12/2010,,5.215,,
3/12/2010,,3.044,,
3/12/2010,,5.389,,
3/12/2010,,3.802,,
3/12/2010,,7.017,,
3/12/2010,,6.05,,
3/12/2010,,2.86,,
3/12/2010,,4.924,,
3/12/2010,,3.589,,
3/12/2010,,4.351,,
3/12/2010,,5.598,,
3/12/2010,,2.445,,
3/12/2010,,3.211,,
3/12/2010,,-1.242,,
